"OBJECTID","Oceans","Regions","SubRegions","Sampling.Method","Microplastics.Measurement.Density","Unit","Density.Class.Range","Concentration.Class","Latitude","Longitude","Date","x","y"
12440,"Pacific Ocean","","","Neuston net",0.036032,"pieces/m3","0.005-1","Medium",48.7645,-144.4735,"03/03/2019",-16082716.453,6234996.033
12452,"Pacific Ocean","","","Neuston net",0,"pieces/m3","0-0.0005","Very Low",49.6254,-142.8046,"07/03/2019",-15896933.463,6381655.618
12441,"Pacific Ocean","","","Neuston net",0.021286,"pieces/m3","0.005-1","Medium",49.7733,-144.5225,"04/03/2019",-16088171.108,6407113.255
12451,"Pacific Ocean","","","Neuston net",0.010227,"pieces/m3","0.005-1","Medium",50.5882,-142.8793,"07/03/2019",-15905245.355,6548766.023
12450,"Pacific Ocean","","","Neuston net",0.073691,"pieces/m3","0.005-1","Medium",51.5963,-143.0049,"07/03/2019",-15919234.541,6727463.81
12458,"Pacific Ocean","","","Neuston net",0,"pieces/m3","0-0.0005","Very Low",50.6571,-139.8073,"12/03/2019",-15563281.119,6560858.377
12457,"Pacific Ocean","","","Neuston net",0,"pieces/m3","0-0.0005","Very Low",51.6743,-139.8032,"11/03/2019",-15562826.601,6741438.635
12420,"Pacific Ocean","","","Neuston net",0,"pieces/m3","0-0.0005","Very Low",47.5677,-141.5773,"22/02/2019",-15760316.617,6035229.055
11717,"Pacific Ocean","","","Neuston net",0.789479,"pieces/m3","0.005-1","Medium",40.3673,-140.9322,"20/11/2011",-15688500.74,4919461.755
12419,"Pacific Ocean","","","Neuston net",0.049246,"pieces/m3","0.005-1","Medium",47.6586,-139.8466,"21/02/2019",-15567650.409,6050242.002
10660,"Pacific Ocean","","","Neuston net",0.017,"pieces/m3","0.005-1","Medium",39,-141.017,"20/04/1972",-15697940.633,4721671.573
11716,"Pacific Ocean","","","Neuston net",1.297126,"pieces/m3","1-10","High",40.0895,-144.4545,"19/11/2011",-16080601.383,4878956.712
6533,"Pacific Ocean","","","Neuston net",0.026448,"pieces/m3","0.005-1","Medium",41.18,-143.62,"17/07/2003",-15987705.268,5038927.986
12421,"Pacific Ocean","","","Neuston net",0,"pieces/m3","0-0.0005","Very Low",47.6198,-143.1807,"22/02/2019",-15938798.942,6043840.027
12454,"Pacific Ocean","","","Neuston net",0.131565,"pieces/m3","0.005-1","Medium",48.706,-141.3296,"08/03/2019",-15732737.214,6225122.185
12437,"Pacific Ocean","","","Neuston net",0.04331,"pieces/m3","0.005-1","Medium",50.5461,-146.0118,"02/03/2019",-16253962.899,6541390.451
12442,"Pacific Ocean","","","Neuston net",0.015396,"pieces/m3","0.005-1","Medium",50.7634,-144.6124,"04/03/2019",-16098180.623,6579551.145
12436,"Pacific Ocean","","","Neuston net",0.04933,"pieces/m3","0.005-1","Medium",51.5228,-146.0038,"02/03/2019",-16253072.343,6714303.156
12435,"Pacific Ocean","","","Neuston net",0.020367,"pieces/m3","0.005-1","Medium",52.5489,-146.0278,"02/03/2019",-16255744.011,6899991.778
12425,"Pacific Ocean","","","Neuston net",0,"pieces/m3","0-0.0005","Very Low",53.7875,-147.5112,"26/02/2019",-16420877.014,7130013.618
12434,"Pacific Ocean","","","Neuston net",0.021625,"pieces/m3","0.005-1","Medium",53.545,-145.9863,"01/03/2019",-16251124.252,7084451.379
12424,"Pacific Ocean","","","Neuston net",0,"pieces/m3","0-0.0005","Very Low",52.7882,-147.5218,"25/02/2019",-16422055.33,6943925.548
12433,"Pacific Ocean","","","Neuston net",0.197789,"pieces/m3","0.005-1","Medium",54.5468,-146.002,"01/03/2019",-16252868.295,7274407.751
12687,"Pacific Ocean","","","Manta net",0.3235,"pieces/m3","0.005-1","Medium",41.0162,-147.4261,"16/08/2015",-16411398.938,5014732.192
6532,"Pacific Ocean","","","Neuston net",0,"pieces/m3","0-0.0005","Very Low",41.11,-145.74,"15/07/2003",-16223702.588,5028580.203
6531,"Pacific Ocean","","","Neuston net",0.077752,"pieces/m3","0.005-1","Medium",41.07,-146.64,"15/07/2003",-16323890.13,5022672.137
12686,"Pacific Ocean","","","Manta net",0.08863,"pieces/m3","0.005-1","Medium",41.038,-147.5319,"16/08/2015",-16423175.984,5017940.893
12423,"Pacific Ocean","","","Neuston net",0,"pieces/m3","0-0.0005","Very Low",47.734,-147.6449,"23/02/2019",-16435756.979,6062715.451
12422,"Pacific Ocean","","","Neuston net",0.304642,"pieces/m3","0.005-1","Medium",47.6743,-144.665,"23/02/2019",-16104034.136,6052831.731
12438,"Pacific Ocean","","","Neuston net",0.008299,"pieces/m3","0.005-1","Medium",49.5464,-146.0017,"03/03/2019",-16252840.465,6368090.684
12439,"Pacific Ocean","","","Neuston net",0.061736,"pieces/m3","0.005-1","Medium",48.6547,-145.8374,"03/03/2019",-16234546.999,6216467.46
6530,"Pacific Ocean","","","Neuston net",0.005056,"pieces/m3","0.005-1","Medium",39.76,-147.72,"14/07/2003",-16444115.18,4831127.18
10696,"Pacific Ocean","","","Neuston net",0.02,"pieces/m3","0.005-1","Medium",39.083,-145,"20/10/1972",-16141326.165,4733567.593
11715,"Pacific Ocean","","","Neuston net",0.549051,"pieces/m3","0.005-1","Medium",40.2372,-146.2703,"18/11/2011",-16282735.314,4900471.645
12689,"Pacific Ocean","","","Manta net",0.302308,"pieces/m3","0.005-1","Medium",40.9423,-147.2525,"16/08/2015",-16392073.318,5003827.28
12690,"Pacific Ocean","","","Manta net",0.402879,"pieces/m3","0.005-1","Medium",40.8805,-146.8776,"17/08/2015",-16350345.207,4994738.749
12688,"Pacific Ocean","","","Manta net",0.466438,"pieces/m3","0.005-1","Medium",40.9811,-147.3294,"16/08/2015",-16400628.221,5009561.691
11714,"Pacific Ocean","","","Neuston net",1.162565,"pieces/m3","1-10","High",40.4037,-148.0525,"18/11/2011",-16481128.911,4924781.457
12692,"Pacific Ocean","","","Manta net",1.161321,"pieces/m3","1-10","High",40.8897,-146.8088,"17/08/2015",-16342675.294,4996078.664
10694,"Pacific Ocean","","","Neuston net",0.06,"pieces/m3","0.005-1","Medium",39,-135,"23/10/1972",-15028131.257,4721671.573
12637,"Pacific Ocean","","","Manta net",4.302687,"pieces/m3","1-10","High",38.337,-137.6313,"14/08/2015",-15321046.233,4627142.607
10584,"Pacific Ocean","","","Manta net",3.978,"pieces/m3","1-10","High",38.5727,-137.957,"17/08/2009",-15357302.991,4660648.031
12638,"Pacific Ocean","","","Manta net",6.006095,"pieces/m3","1-10","High",38.3638,-137.5601,"15/08/2015",-15313120.285,4630946.796
12641,"Pacific Ocean","","","Manta net",1.027045,"pieces/m3","1-10","High",38.6421,-133.9901,"16/08/2015",-14915709.703,4670534.362
12640,"Pacific Ocean","","","Manta net",1.450724,"pieces/m3","1-10","High",38.6405,-134.055,"16/08/2015",-14922939.904,4670306.328
12639,"Pacific Ocean","","","Manta net",1.232119,"pieces/m3","1-10","High",38.5759,-134.1496,"16/08/2015",-14933459.596,4661103.675
10659,"Pacific Ocean","","","Neuston net",0.063,"pieces/m3","0.005-1","Medium",39,-135,"02/05/1972",-15028131.257,4721671.573
10585,"Pacific Ocean","","","Manta net",0.208,"pieces/m3","0.005-1","Medium",38.9982,-137.0096,"17/08/2009",-15251838.906,4721413.741
10540,"Pacific Ocean","","","Manta net",4.703,"pieces/m3","1-10","High",35.9828,-139.7593,"13/08/2009",-15557934.11,4298254.937
12414,"Pacific Ocean","","","Manta net",13.405547,"pieces/m3",">=10","Very High",37.36,-136.42,"18/08/2019",-15186204.934,4489405.646
11575,"Pacific Ocean","","","Neuston net",1.258641,"pieces/m3","1-10","High",37.1755,-133.9495,"16/09/2007",-14911190.132,4463597.538
12415,"Pacific Ocean","","","Manta net",10.560453,"pieces/m3",">=10","Very High",36.82,-135.8,"19/08/2019",-15117186.85,4414046.719
10582,"Pacific Ocean","","","Manta net",1.801,"pieces/m3","1-10","High",37.7359,-139.7674,"17/08/2009",-15558835.797,4542184.227
12636,"Pacific Ocean","","","Manta net",4.527676,"pieces/m3","1-10","High",38.318,-137.71,"14/08/2015",-15329812.643,4624439.366
10583,"Pacific Ocean","","","Manta net",7.366,"pieces/m3","1-10","High",38.1169,-138.933,"17/08/2009",-15465950.814,4595953.05
11576,"Pacific Ocean","","","Neuston net",2.695271,"pieces/m3","1-10","High",38.1515,-137.4531,"18/09/2007",-15301209.1,4600849.844
12633,"Pacific Ocean","","","Manta net",5.809413,"pieces/m3","1-10","High",37.5533,-140.9014,"13/08/2015",-15685072.1,4516512.862
11579,"Pacific Ocean","","","Neuston net",0.276349,"pieces/m3","0.005-1","Medium",38.641,-142.2665,"20/09/2007",-15837034.337,4670377.588
12634,"Pacific Ocean","","","Manta net",5.533149,"pieces/m3","1-10","High",37.6084,-140.8296,"13/08/2015",-15677084.927,4524252.615
12635,"Pacific Ocean","","","Manta net",6.874532,"pieces/m3","1-10","High",37.6138,-140.7833,"14/08/2015",-15671919.702,4525011.448
11578,"Pacific Ocean","","","Neuston net",0.243184,"pieces/m3","0.005-1","Medium",38.6878,-142.0264,"20/09/2007",-15810306.527,4677049.754
11577,"Pacific Ocean","","","Neuston net",0.451741,"pieces/m3","0.005-1","Medium",38.6913,-141.772,"20/09/2007",-15781986.849,4677548.916
12760,"Pacific Ocean","","","Manta net",3.210041,"pieces/m3","1-10","High",38.426,-141.465,"09/08/2015",-15747817.331,4639774.249
10695,"Pacific Ocean","","","Neuston net",0.003,"pieces/m3","0.0005-0.005","Low",38.967,-140.983,"21/10/1972",-15694155.771,4716945.707
11697,"Pacific Ocean","","","Neuston net",2.689615,"pieces/m3","1-10","High",36.074,-140.8297,"27/09/2009",-15677090.493,4310808.441
12412,"Pacific Ocean","","","Manta net",6.183973,"pieces/m3","1-10","High",37.29,-141.1,"15/08/2019",-15707180.151,4479606.504
12413,"Pacific Ocean","","","Manta net",10.22576,"pieces/m3",">=10","Very High",37.25,-140.9,"16/08/2019",-15684916.253,4474011.088
10581,"Pacific Ocean","","","Manta net",0.691,"pieces/m3","0.005-1","Medium",37.2971,-140.7126,"16/08/2009",-15664054.98,4480600.001
10580,"Pacific Ocean","","","Manta net",3.992,"pieces/m3","1-10","High",36.6123,-141.197,"16/08/2009",-15717978.142,4385203.307
12735,"Pacific Ocean","","","Manta net",6.950391,"pieces/m3","1-10","High",36.8225,-142.1391,"10/08/2015",-15822850.341,4414401.324
11630,"Pacific Ocean","","","Neuston net",5.631634,"pieces/m3","1-10","High",36.083,-140.7946,"13/02/2008",-15673183.178,4312048.062
12632,"Pacific Ocean","","","Manta net",2.280913,"pieces/m3","1-10","High",37.4848,-143.3958,"13/08/2015",-15962747.438,4506898.82
11628,"Pacific Ocean","","","Neuston net",1.435495,"pieces/m3","1-10","High",35.9653,-139.8182,"13/02/2008",-15564490.828,4295847.755
12411,"Pacific Ocean","","","Manta net",7.831613,"pieces/m3","1-10","High",35.99,-139.83,"14/08/2019",-15565804.398,4299245.475
10533,"Pacific Ocean","","","Manta net",2.724,"pieces/m3","1-10","High",35.9864,-139.8749,"12/08/2009",-15570802.643,4298750.194
10532,"Pacific Ocean","","","Manta net",1.894,"pieces/m3","1-10","High",35.9849,-139.9826,"12/08/2009",-15582791.752,4298543.834
11698,"Pacific Ocean","","","Neuston net",4.317563,"pieces/m3","1-10","High",36.0405,-140.3197,"27/09/2009",-15620317.552,4306195.542
11699,"Pacific Ocean","","","Neuston net",5.67537,"pieces/m3","1-10","High",36.0135,-140.1468,"27/09/2009",-15601070.412,4302479.11
11629,"Pacific Ocean","","","Neuston net",7.407828,"pieces/m3","1-10","High",36.0408,-140.3313,"13/02/2008",-15621608.858,4306236.842
11700,"Pacific Ocean","","","Neuston net",2.164778,"pieces/m3","1-10","High",35.9848,-139.9853,"27/09/2009",-15583092.315,4298530.077
12677,"Pacific Ocean","","","Manta net",2.210857,"pieces/m3","1-10","High",36.8445,-146.5259,"10/08/2015",-16311188.576,4417461.155
12678,"Pacific Ocean","","","Manta net",4.339353,"pieces/m3","1-10","High",36.8704,-146.4531,"10/08/2015",-16303090.083,4421050.624
11580,"Pacific Ocean","","","Neuston net",3.392126,"pieces/m3","1-10","High",37.8664,-143.8151,"21/09/2007",-16009423.7,4560569.767
12628,"Pacific Ocean","","","Manta net",1.18797,"pieces/m3","1-10","High",37.6258,-147.1943,"11/08/2015",-16385588.958,4526697.939
12630,"Pacific Ocean","","","Manta net",2.952631,"pieces/m3","1-10","High",37.493,-143.5639,"13/08/2015",-15981460.244,4508049.233
12627,"Pacific Ocean","","","Manta net",1.996085,"pieces/m3","1-10","High",37.6277,-147.2708,"11/08/2015",-16394110.465,4526972.019
12629,"Pacific Ocean","","","Manta net",1.00869,"pieces/m3","1-10","High",37.6226,-147.114,"12/08/2015",-16376655.569,4526248.181
12631,"Pacific Ocean","","","Manta net",2.363342,"pieces/m3","1-10","High",37.4915,-143.476,"13/08/2015",-15971680.827,4507831.767
12626,"Pacific Ocean","","","Manta net",1.597692,"pieces/m3","1-10","High",36.568,-148.4156,"11/08/2015",-16521549.018,4379054.478
12728,"Pacific Ocean","","","Manta net",9.419626,"pieces/m3","1-10","High",36.6267,-144.3242,"08/08/2015",-16066092.78,4387195.954
12727,"Pacific Ocean","","","Manta net",5.533933,"pieces/m3","1-10","High",36.6309,-144.3889,"08/08/2015",-16073300.717,4387785.483
11581,"Pacific Ocean","","","Neuston net",5.922603,"pieces/m3","1-10","High",36.6822,-144.8449,"22/09/2007",-16124060.512,4394901.657
12726,"Pacific Ocean","","","Manta net",9.861525,"pieces/m3","1-10","High",36.6976,-145.0667,"07/08/2015",-16148747.502,4397037.171
12725,"Pacific Ocean","","","Manta net",7.903851,"pieces/m3","1-10","High",36.6978,-145.1197,"07/08/2015",-16154647.435,4397071.88
12724,"Pacific Ocean","","","Manta net",7.350979,"pieces/m3","1-10","High",36.698,-145.1707,"07/08/2015",-16160333.968,4397095.066
12676,"Pacific Ocean","","","Manta net",3.084044,"pieces/m3","1-10","High",36.7966,-146.6179,"10/08/2015",-16321429.969,4410793.245
12758,"Pacific Ocean","","","Manta net",9.143135,"pieces/m3","1-10","High",36.4242,-143.8183,"07/08/2015",-16009774.357,4359148.727
12668,"Pacific Ocean","","","Manta net",2.081533,"pieces/m3","1-10","High",36.2916,-145.8333,"14/08/2015",-16234088.697,4340826.527
12669,"Pacific Ocean","","","Manta net",1.602424,"pieces/m3","1-10","High",36.2916,-145.7333,"14/08/2015",-16222956.748,4340826.527
12723,"Pacific Ocean","","","Manta net",2.116106,"pieces/m3","1-10","High",36.4377,-148.4094,"06/08/2015",-16520859.839,4361016.843
12759,"Pacific Ocean","","","Manta net",6.965577,"pieces/m3","1-10","High",36.4993,-143.7316,"08/08/2015",-16000128.523,4369536.65
12757,"Pacific Ocean","","","Manta net",7.09803,"pieces/m3","1-10","High",36.3457,-143.9069,"07/08/2015",-16019642.83,4348294.016
11582,"Pacific Ocean","","","Neuston net",1.611358,"pieces/m3","1-10","High",36.5084,-145.0356,"22/09/2007",-16145289.139,4370803.82
12625,"Pacific Ocean","","","Manta net",1.96634,"pieces/m3","1-10","High",36.5104,-148.4062,"11/08/2015",-16520502.615,4371073.892
9599,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.007,"pieces/m3","0.005-1","Medium",60.0442,-149.4409,"16/07/2015",-16635684.892,8409585.114
9591,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.007,"pieces/m3","0.005-1","Medium",59.8747,-149.7407,"27/06/2015",-16669058.475,8371893.904
9569,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.005,"pieces/m3","0.005-1","Medium",59.9038,-149.7233,"22/07/2015",-16667121.516,8378351.092
9600,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.007,"pieces/m3","0.005-1","Medium",59.9446,-149.2958,"30/07/2015",-16619532.434,8387414.005
9589,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.008,"pieces/m3","0.005-1","Medium",60.0311,-149.4395,"17/06/2015",-16635529.044,8406665.219
9588,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.006,"pieces/m3","0.005-1","Medium",60.0661,-149.4395,"16/06/2015",-16635529.044,8414469.053
9587,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.015,"pieces/m3","0.005-1","Medium",60.008,-149.404,"13/06/2015",-16631577.202,8401519.217
14490,"Arctic Ocean","","","Intake seawater pump",1,"pieces/m3","1-10","High",82.4763,-149.69,"03/09/2016",-16663414.577,17360509.044
9598,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.008,"pieces/m3","0.005-1","Medium",60.0495,-149.4432,"16/07/2015",-16635940.927,8410766.775
12685,"Pacific Ocean","","","Manta net",0.092614,"pieces/m3","0.005-1","Medium",41.0425,-149.6207,"16/08/2015",-16655705.702,5018619.806
12684,"Pacific Ocean","","","Manta net",0.124404,"pieces/m3","0.005-1","Medium",41.0667,-149.7231,"16/08/2015",-16667099.252,5022184.882
12682,"Pacific Ocean","","","Manta net",0.186791,"pieces/m3","0.005-1","Medium",41.1557,-150.1432,"15/08/2015",-16713870.136,5035334.575
12683,"Pacific Ocean","","","Manta net",0.460891,"pieces/m3","0.005-1","Medium",41.169,-150.0632,"15/08/2015",-16704959.011,5037308.568
9592,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.002,"pieces/m3","0.0005-0.005","Low",59.8575,-149.6314,"28/06/2015",-16656891.255,8368079.941
8818,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.001,"pieces/m3","0.0005-0.005","Low",59.611,-149.6231,"04/07/2014",-16655967.303,8313635.936
9590,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.001,"pieces/m3","0.0005-0.005","Low",59.7732,-150.0451,"26/06/2015",-16702944.128,8349415.55
9783,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.013,"pieces/m3","0.005-1","Medium",59.86,-149.11,"07/05/2016",-16598849.272,8368634.174
8666,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.001,"pieces/m3","0.0005-0.005","Low",59.3787,-153.5209,"01/07/2013",-17089868.414,8262692.611
8671,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.002,"pieces/m3","0.0005-0.005","Low",59.393,-153.5072,"01/07/2013",-17088343.337,8265818.495
8816,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.002,"pieces/m3","0.0005-0.005","Low",59.4376,-150.586,"01/07/2014",-16763156.841,8275576.233
8776,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.005,"pieces/m3","0.005-1","Medium",59.579,-151.423,"05/05/2014",-16856331.254,8306597.485
8774,"Pacific Ocean","Gulf of Alaska","","Grab sample",0,"pieces/m3","0-0.0005","Very Low",59.609,-151.349,"05/05/2014",-16848093.612,8313195.837
14491,"Arctic Ocean","","","Intake seawater pump",1,"pieces/m3","1-10","High",82.6463,-154.18,"03/09/2016",-17163239.091,17506688.156
8669,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.017,"pieces/m3","0.005-1","Medium",59.6387,-153.3957,"01/07/2013",-17075931.214,8319734.011
10924,"Arctic Ocean","","","Manta net",0.086,"pieces/m3","0.005-1","Medium",74.84,-151.12,"08/09/2017",-16822601.449,12863782.274
9782,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.005,"pieces/m3","0.005-1","Medium",58.4,-152.3,"03/04/2016",-16953958.448,8051818.659
8827,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.003,"pieces/m3","0.0005-0.005","Low",58.8857,-152.1576,"23/07/2014",-16938106.552,8155723.174
8825,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.004,"pieces/m3","0.0005-0.005","Low",58.8857,-152.1576,"23/07/2014",-16938106.552,8155723.174
8824,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.066,"pieces/m3","0.005-1","Medium",59.0875,-152.3912,"23/07/2014",-16964110.785,8199323.075
8826,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.025,"pieces/m3","0.005-1","Medium",59.1755,-152.0623,"23/07/2014",-16927497.805,8218416.245
8668,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.014,"pieces/m3","0.005-1","Medium",59.3415,-153.5498,"01/07/2013",-17093085.547,8254567.111
8667,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.001,"pieces/m3","0.0005-0.005","Low",59.3681,-153.5523,"01/07/2013",-17093363.846,8260376.373
8670,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.071,"pieces/m3","0.005-1","Medium",59.3736,-153.4481,"01/07/2013",-17081764.355,8261578.104
7937,"Pacific Ocean","","","Neuston net",0.043748,"pieces/m3","0.005-1","Medium",40.58,-157.79,"14/07/2010",-17565102.452,4950587.754
12681,"Pacific Ocean","","","Manta net",0.117227,"pieces/m3","0.005-1","Medium",41.1221,-150.226,"15/08/2015",-16723081.824,5030368.102
11708,"Pacific Ocean","","","Neuston net",1.028671,"pieces/m3","1-10","High",41.0398,-156.2367,"15/11/2011",-17392189.887,5018213.928
11709,"Pacific Ocean","","","Neuston net",2.479603,"pieces/m3","1-10","High",41.3213,-155.7068,"15/11/2011",-17333201.689,5059849.478
11711,"Pacific Ocean","","","Neuston net",2.578952,"pieces/m3","1-10","High",41.2838,-154.2545,"16/11/2011",-17171532.393,5054292.652
8884,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.014,"pieces/m3","0.005-1","Medium",58.0042,-153.2685,"14/10/2014",-17061771.375,7968199.876
11710,"Pacific Ocean","","","Neuston net",1.153792,"pieces/m3","1-10","High",41.3388,-155.7317,"15/11/2011",-17335973.544,5062443.758
9781,"Pacific Ocean","Gulf of Alaska","","Grab sample",0.005,"pieces/m3","0.005-1","Medium",58.3,-152.06,"09/04/2016",-16927241.77,8030603.978
